Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
St. Martin (French part),MAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.2829513549805,94.3043670654297,89.4703063964844,..,103.978530883789,108.268226623535,109.475257873535,107.528701782227,103.553833007813,100.978866577148,102.972061157227,104.686706542969,106.436256408691,..,..
Sub-Saharan Africa,SSF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,29.8312892913818,31.3551406860352,32.3138084411621,33.3671913146973,34.393970489502,36.4396781921387,38.2817993164063,40.206169128418,41.0554695129395,41.7950286865234,42.1923408508301,42.7429389953613,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,29.8263301849365,31.3505706787109,32.3088607788086,33.3625984191895,34.3896903991699,36.4359893798828,38.2784118652344,40.2032318115234,41.0525894165039,41.7920112609863,42.1900405883789,42.7407188415527,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,29.8312892913818,31.3551406860352,32.3138084411621,33.3671913146973,34.393970489502,36.4396781921387,38.2817993164063,40.206169128418,41.0554695129395,41.7950286865234,42.1923408508301,42.7429389953613,..,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.644718170166,37.7845191955566,37.5253410339355,35.7197113037109,35.0192794799805,37.0252494812012,40.9225692749023,41.180591583252,36.5056915283203,40.2119216918945,42.6984596252441,..,..,..,..
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,68.2028579711914,72.1287384033203,74.0848236083984,76.2845077514648,75.0695495605469,79.3294906616211,77.4494476318359,78.2933883666992,78.9482498168945,77.4317016601563,81.1426773071289,..,..
Swaziland,SWZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,41.4144287109375,44.7565002441406,46.620288848877,50.3387298583984,53.9873809814453,..,54.0887718200684,57.9735794067383,59.9112586975098,61.4061813354492,62.9931182861328,66.0280914306641,..,..,..
Sweden,SWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,137.063598632813,103.331199645996,104.11051940918,103.63069152832,102.639511108398,101.590461730957,99.6932907104492,98.1906585693359,96.9110412597656,98.0395889282227,128.463043212891,132.910934448242,140.458831787109,..,..
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.5237731933594,94.1500778198242,95.1818237304688,95.7537536621094,95.6272735595703,95.6073303222656,95.3374481201172,95.8614730834961,96.187629699707,96.2256622314453,98.6082992553711,99.7694091796875,101.213966369629,..,..
Syrian Arab Republic,SYR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.9835891723633,66.4533615112305,69.97216796875,71.1070404052734,72.137809753418,72.5715866088867,72.0005493164063,72.8570022583008,75.2968978881836,77.2896423339844,50.4892196655273,..,..,..,..
Tajikistan,TJK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.6014785766602,80.3312225341797,80.412971496582,81.4009475708008,82.4576034545898,83.2024536132813,83.6792907714844,84.4311904907227,85.6090774536133,86.8061065673828,87.8946533203125,..,..,..,..
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,31.1437091827393,..,34.2448997497559,32.2560806274414,..,..,..,..
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,66.8892135620117,71.5597534179688,71.7622985839844,77.4421463012695,78.2238006591797,80.8528289794922,83.621452331543,87.4439697265625,87.1241226196289,86.2055892944336,127.73267364502,129.001708984375,..,..
Timor-Leste,TLS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,46.4428596496582,55.064868927002,53.5517692565918,..,..,50.849479675293,61.8581886291504,67.4555206298828,70.6364288330078,71.8170471191406,70.7757263183594,73.0743026733398,76.7647094726563,..,..
Togo,TGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,41.1047515869141,42.6063613891602,45.0299682617188,47.006721496582,44.025089263916,..,..,..,54.7085914611816,..,..,..,..,..,..
Tonga,TON,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.92839050293,105.59903717041,..,101.514930725098,104.914726257324,104.231369018555,103.871467590332,104.158737182617,104.56974029541,91.14111328125,90.6425628662109,90.0993728637695,..,..,..
Trinidad and Tobago,TTO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,85.5115432739258,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,77.5476379394531,81.6490478515625,84.8042221069336,86.9571228027344,90.6678314208984,92.5060195922852,90.7847900390625,90.4287872314453,92.0575714111328,..,90.1417770385742,87.6324081420898,88.2040634155273,..,..
Turkey,TUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.3330917358398,86.235481262207,83.426872253418,87.4504318237305,89.9508438110352,88.2860488891602,79.8890380859375,84.204231262207,88.307258605957,85.1072387695313,100.277938842773,102.541236877441,102.488761901855,..,..
Turkmenistan,TKM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,85.341423034668,..,..,..
Turks and Caicos Islands,TCA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,80.7666397094727,86.1631011962891,..,..
Uganda,UGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,19.3740196228027,..,..,24.5164108276367,..,..,..,..,..,..,..,23.2365398406982,..,..
Ukraine,UKR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.682991027832,102.294250488281,96.9960403442383,97.6786270141602,97.0634536743164,96.0510482788086,94.9358215332031,95.0912704467773,93.2495422363281,97.1062927246094,98.3499526977539,99.2369384765625,..,..,..
United Arab Emirates,ARE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.071769714355,104.633430480957,105.387283325195,98.2945098876953,96.9335784912109,97.7837295532227,99.3622817993164,101.90885925293,92.8483276367188,91.3931427001953,124.425971984863,127.81128692627,..,..,..
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.005241394043,95.5024871826172,95.6731796264648,95.4037475585938,96.0739364624023,95.9754180908203,95.4182510375977,94.3113098144531,94.6760482788086,94.9803237915039,95.9295806884766,97.5646896362305,..,..,..
Upper middle income,UMC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.6946334838867,72.578498840332,73.4821395874023,75.2481384277344,77.6678314208984,80.471061706543,82.9747772216797,85.8684234619141,88.2616577148438,89.9128036499023,93.476921081543,94.2282333374023,94.0916595458984,..,..
Uruguay,URY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.130836486816,106.975929260254,101.215507507324,100.812049865723,91.8318862915039,87.6862487792969,90.0737762451172,90.2958526611328,..,..,107.967376708984,95.0718612670898,..,..,..
Uzbekistan,UZB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.8782196044922,97.9767990112305,89.748908996582,90.3904113769531,92.4736480712891,91.9651565551758,94.0329208374023,94.8977432250977,95.4134979248047,97.2519073486328,96.5903778076172,96.3335189819336,95.6401824951172,95.923942565918,..
Vanuatu,VUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,40.3505516052246,42.7556190490723,..,..,..,..,..,59.5326995849609,..,..,..,..,54.8158416748047,..,..
"Venezuela, RB",VEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,68.0286407470703,70.5816268920898,72.9543914794922,75.6100921630859,78.145866394043,79.9128112792969,80.8936920166016,80.9477615356445,82.0646820068359,84.3941497802734,92.1246795654297,91.6112823486328,89.6640090942383,..,..
Vietnam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,84.7935409545898,88.5054626464844,89.6348876953125,90.8078765869141,90.3061599731445,88.7745666503906,87.5614624023438,85.6314163208008,83.870719909668,83.0920333862305,82.5386199951172,82.2404479980469,82.9962310791016,..,..
World,WLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.1646690368652,62.9559211730957,63.779411315918,64.7345809936523,66.3256607055664,67.9505386352539,68.885368347168,70.8051376342773,72.3765869140625,73.7062225341797,75.3790512084961,76.4463729858398,76.4230728149414,..,..
"Yemen, Rep.",YEM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,46.6096000671387,47.1999893188477,45.6537399291992,..,..,42.2962913513184,..,43.3746185302734,45.4309310913086,46.236141204834,48.6246604919434,..,..,..,..
Zambia,ZMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,37.6187591552734,..,..,..,..,..,..,..,..,46.6731796264648,47.5701904296875,..,..,..,..
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 01/25/2018,,,,,,,,,,,,,,,,,,
